seed,frames,mean_reward_10,config
0,1000,9.9,base
0,2000,10.5,base
0,3000,23.4,base
0,4000,48.6,base
0,5000,96.2,base
0,6000,131.6,base
0,7000,186.8,base
0,8000,247.7,base
0,9000,292.4,base
0,10000,306.2,base
0,11000,282.1,base
0,12000,255.8,base
0,13000,262.7,base
0,14000,254.8,base
0,15000,240.4,base
0,16000,253.2,base
0,17000,266.1,base
0,18000,257.6,base
0,19000,285.8,base
0,20000,294.0,base
